"category","subj","age","ideal_age","condition","gender"
"artteacher","615e420a23219efe3427a367",32.71,30.16,"Control","Female"
"artteacher","6237ca974050879378c8fea8",26.58,30.73,"Control","Female"
"artteacher","62740cf8e39eba1055ef571b",40.48,35.12,"Control","Female"
"artteacher","628f572a2d1304a34b9e1a37",23.99,22.25,"Control","Female"
"artteacher","629186f7e2f20297ead170be",22.25,27.21,"Control","Female"
"artteacher","6295446d54e178eeb22d82bb",26.14,26.01,"Control","Not Sure"
"artteacher","62fb59166b94e6240417f7c7",40.11,20.47,"Control","Male"
"artteacher","631fc3e54c3c0515402fdd17",31.1,21.31,"Control","Female"
"artteacher","633f6d8b53e5f194a6f73724",46.11,32.31,"Control","Female"
"artteacher","63403b7f3fd164408c5ad4b0",30.3,39.83,"Control","Female"
"artteacher","636acaf0ab9c76f449b54f2b",32.44,30.16,"Control","Male"
"artteacher","638d5097d95db2c5c143d5b7",33.78,31.9,"Control","Not Sure"
"artteacher","63bc74f63269af3a7bfcec7c",30.16,30.03,"Control","Female"
"artteacher","63c0edcf55f30af721c6df32",30.66,38.82,"Control","Female"
"artteacher","63cff9aa9988e565441d1db6",32.44,31.23,"Control","Female"
"artteacher","63d79c3ca0d0c4b632fdc42f",47.99,48.12,"Control","Female"
"artteacher","63e52ae1972fba93f88c63d2",30.97,30.83,"Control","Female"
"artteacher","63e53573ce82a79c4b32c576",24.26,23.86,"Control","Female"
"artteacher","63e711bb284d2bc894a057a6",23.73,23.46,"Control","Female"
"artteacher","63ea5b93d1c6d38e1f57dcfa",29.49,28.69,"Control","Female"
"artteacher","63fd0a7da4c0df409be0a784",29.22,25.07,"Control","Female"
"artteacher","63ffa069a21e70a5bc237eec",30.7,30.83,"Control","Female"
"artteacher","64016b31c3a34648748168d1",38.2,29.09,"Control","Female"
"artteacher","6403f10299e362727adcf25b",30.56,36.33,"Control","Female"
"artteacher","641081a1261eb10752b72497",29.62,31.77,"Control","Not Sure"
"artteacher","6411493f08fd400dc0d5eacc",28.95,29.36,"Control","Male"
"artteacher","64135efbd2ef675b8e179a21",42.09,35.12,"Control","Female"
"artteacher","6413ed6a23881edc2e190e15",41.16,35.21,"Control","Female"
"artteacher","64499fee96893c7a3ec6b883",34.85,25.07,"Control","Female"
"artteacher","6455616c0fe23ecca70ce1b9",40.08,40.62,"Control","Not Sure"
"artteacher","6474a86474b12fd778ae530f",40.35,40.35,"Control","Female"
"artteacher","64a6e31ef9a471c4f100c91f",35.52,41.69,"Control","Not Sure"
"artteacher","6500c32aeecc75706e1bcaf1",24.53,36.19,"Control","Female"
"artteacher","65038b836dccb51df37ad205",20.48,20.24,"Control","Not Sure"
"artteacher","6504633485468cf602abc99f",29.09,37.4,"Control","Male"
"artteacher","654267202e0e2fbb27b8d733",50,50.13,"Control","Female"
"artteacher","6547f36b7bb2387e73c654da",28.82,28.69,"Control","Female"
"artteacher","655f914dd623b0eda52483c8",34.58,25.47,"Control","Female"
"artteacher","655ffefb7419ddfad7b18637",23.99,24.8,"Control","Female"
"artteacher","657228e3073464323075c94b",40.35,40.62,"Control","Female"
"artteacher","658061e6650a66809bcf8d0b",20.24,18.63,"Control","Female"
"artteacher","6598389ef1ec7a1ece0090f7",27.35,29.62,"Control","Female"
"astronaut","55bb9ae7fdf99b26d27fda01",28.69,30.43,"Control","Male"
"astronaut","56c4adcf8bacd70005cf8edc",32.04,35.92,"Control","Male"
"astronaut","57210674951c9b0011d3eaaa",35.39,30.03,"Control","Not Sure"
"astronaut","5907f9e49ae6ed000160dc4b",35.39,35.79,"Control","Male"
"astronaut","593444cd7f60d200011e5798",52.82,55.5,"Control","Male"
"astronaut","59baa339ab8d830001fe56f5",50.27,45.17,"Control","Male"
"astronaut","5b0d1b8e444cef0001ca66ac",33.38,32.31,"Control","Not Sure"
"astronaut","5bcf9a4765502300013b74a6",50.4,47.18,"Control","Male"
"astronaut","5bde6c564842880001308324",35.66,35.52,"Control","Not Sure"
"astronaut","5bf1f1cd7c3874000169ea98",40.48,35.39,"Control","Male"
"astronaut","5c144c641f6f1500014950e5",42.23,43.16,"Control","Male"
"astronaut","5c2db72a8a20f50001e9e9a5",30.48,30.28,"Control","Not Sure"
"astronaut","5c35ad4bdb7cf60001204af9",43.83,46.38,"Control","Male"
"astronaut","5c4783b51d1ad90001228d05",35.52,34.99,"Control","Not Sure"
"astronaut","5c804f4092ad770015846011",50.8,45.17,"Control","Not Sure"
"astronaut","5cb62e9293342300017a72a1",76.41,33.38,"Control","Male"
"astronaut","5cb67a7ab73e8a001507fae5",34.58,28.55,"Control","Male"
"astronaut","5cb788bf7f88600001242d9d",45.17,45.71,"Control","Male"
"astronaut","5d1ba5653788ac0019ced548",48.53,45.84,"Control","Male"
"astronaut","5d1beb9c9e033e0017a725dc",32.44,35.66,"Control","Male"
"astronaut","5d364d763b2ced001947f6e7",28.15,33.11,"Control","Male"
"astronaut","5d423e1ef1006e00016a95e1",35.39,35.66,"Control","Male"
"astronaut","5dcfcf3b070fdc0d5fd1952c",35.25,30.29,"Control","Male"
"astronaut","5dd32432e0b21b3472c20ebe",35.12,44.64,"Control","Male"
"astronaut","5e378948cd9d1670b2b86a51",31.64,34.18,"Control","Male"
"astronaut","5e8b32ec2c33ae7f20a0b401",27.08,21.72,"Control","Male"
"astronaut","5ea120ed66031912aea618ae",34.18,40.08,"Control","Male"
"astronaut","5ea72b8aedd4c90da065607c",26.54,24.8,"Control","Male"
"astronaut","5ed5be4f3ca7b6000b38c5df",30.29,30.16,"Control","Not Sure"
"astronaut","5eeab6216c7dc71dd2dae2ef",37.67,34.45,"Control","Male"
"astronaut","5eebc46343ee1b16159a1c8e",35.52,35.66,"Control","Male"
"astronaut","5efca939634adc0710e3ecab",38.34,35.52,"Control","Not Sure"
"astronaut","5f1dea279f4818757f07f087",40.62,40.75,"Control","Male"
"astronaut","5f2993920dddf60b87611e5c",40.62,42.09,"Control","Not Sure"
"astronaut","5f456942485340144549178e",35.39,33.24,"Control","Male"
"astronaut","5f46d1cd3a1ae90a1c8b199b",35.92,35.25,"Control","Male"
"astronaut","5f7d026c6fd2421d2dc1af04",40.21,32.04,"Control","Male"
"astronaut","5fee0c90eb52700cd9752702",31.37,35.52,"Control","Male"
"astronaut","60870dd7e185006f4bc26266",35.25,35.25,"Control","Not Sure"
"astronaut","608bfa04767191aa4d57bfd8",37.8,25.2,"Control","Male"
"astronaut","6099dc9048ab61c670e01aa5",36.6,36.46,"Control","Female"
"astronaut","60dfd72817ea2f37bba6b24a",35.12,35.12,"Control","Male"
"astronaut","60e45acbc927879ccc9637c4",34.99,29.62,"Control","Male"
"astronaut","61030c1832cdefc11c8988f6",27.61,27.35,"Control","Not Sure"
"astronaut","611158600361b86e45f99bd5",45.71,39.95,"Control","Male"
"astronaut","6111719b3ea1170261de1965",41.42,42.63,"Control","Male"
"astronaut","61172bdbb798bf0671969848",39.95,39.95,"Control","Male"
"astronaut","612248fb92438996e393d126",34.06,35.14,"Control","Not Sure"
"astronaut","61292ee5ddbd833a37efea36",43.16,44.64,"Control","Not Sure"
"astronaut","612b86da38f96808af7bb1da",44.91,42.36,"Control","Male"
"astronaut","6143af8721d1445864c4f6c8",100,100,"Control","Male"
"astronaut","6151c93f62e26ed6871a5fbd",37.13,32.17,"Control","Not Sure"
"astronaut","615e420a23219efe3427a367",32.31,30.43,"Control","Male"
"astronaut","6237ca974050879378c8fea8",39.04,30.56,"Control","Male"
"astronaut","62740cf8e39eba1055ef571b",34.05,32.04,"Control","Not Sure"
"astronaut","6288c55999c075200b4bfc41",50.54,40.75,"Control","Male"
"astronaut","629186f7e2f20297ead170be",32.71,32.44,"Control","Male"
"astronaut","6295446d54e178eeb22d82bb",30.83,30.29,"Control","Not Sure"
"astronaut","62cccdcadf4fdbc4424844d5",34.45,29.09,"Control","Male"
"astronaut","62d6e24cf74647ef51a16300",40.21,31.37,"Control","Male"
"astronaut","63034df51d918e1e3b97e5ce",36.46,29.49,"Control","Male"
"astronaut","633c95452b85b5d479a1487b",50.94,45.71,"Control","Male"
"astronaut","63a61fb6d5fc263974567550",47.99,45.84,"Control","Male"
"astronaut","63ae2788c3e5ec6d1cfcad16",31.37,25.47,"Control","Female"
"astronaut","63bc74f63269af3a7bfcec7c",38.34,35.79,"Control","Male"
"astronaut","63c0edcf55f30af721c6df32",47.28,48.64,"Control","Male"
"astronaut","63c5c3192e709e19fc67d5dd",45.31,37.8,"Control","Male"
"astronaut","63cac85f8519383ef0422593",31.1,32.84,"Control","Male"
"astronaut","63cff9aa9988e565441d1db6",42.9,38.34,"Control","Not Sure"
"astronaut","63d1401242635aaffe867c4c",36.73,35.39,"Control","Male"
"astronaut","63d8a1cde53559645dfba881",40.21,35.12,"Control","Male"
"astronaut","63e711bb284d2bc894a057a6",25.2,25.07,"Control","Male"
"astronaut","63f93660b863689518fb98d8",33.91,34.18,"Control","Male"
"astronaut","63ff612a5b78c13aa28fa88c",43.97,38.2,"Control","Male"
"astronaut","63ffa069a21e70a5bc237eec",45.71,36.33,"Control","Male"
"astronaut","64014527b3cff9215591758d",50.8,40.48,"Control","Male"
"astronaut","6411493f08fd400dc0d5eacc",32.17,30.97,"Control","Male"
"astronaut","642b00a2650a286366bd62fb",39.14,37,"Control","Male"
"astronaut","64509bfcd8d8b7e61f801e95",35.92,35.25,"Control","Not Sure"
"astronaut","64611527e772cd2f9932aeab",49.87,8.18,"Control","Female"
"astronaut","647009d9e9fbe62797bf48a8",43.7,37.13,"Control","Male"
"astronaut","6474a86474b12fd778ae530f",40.35,40.48,"Control","Not Sure"
"astronaut","64a2be5c2053c3002cf8bbfc",35.25,35.92,"Control","Male"
"astronaut","64a5e28179aa71f8f7d29e69",29.89,29.62,"Control","Not Sure"
"astronaut","65038b836dccb51df37ad205",20.72,20.24,"Control","Not Sure"
"astronaut","6520290b73bfb2e99d29a826",32.98,34.58,"Control","Male"
"astronaut","65218b754dddc1ca107dd9c2",35.52,30.29,"Control","Male"
"astronaut","653956505782634d6f0b83fc",45.58,35.66,"Control","Male"
"astronaut","6547f36b7bb2387e73c654da",27.35,36.6,"Control","Male"
"astronaut","654e403258f352910d29059e",40.21,40.21,"Control","Male"
"astronaut","6564ab624c2c1157da4342c1",41.55,43.83,"Control","Not Sure"
"astronaut","65739f9da197f5e0e2a6966b",34.72,28.82,"Control","Male"
"astronaut","658061e6650a66809bcf8d0b",36.19,35.92,"Control","Male"
"astrophysicist","55595b70fdf99b387ae30d2b",56.43,54.42,"Control","Male"
"astrophysicist","5588ee6ffdf99b304dd48297",41.29,32.71,"Control","Male"
"astrophysicist","55bb9ae7fdf99b26d27fda01",32.17,35.12,"Control","Not Sure"
"astrophysicist","5907f9e49ae6ed000160dc4b",45.31,50.4,"Control","Not Sure"
"astrophysicist","594936ad4152bf0001bfd5cd",38.2,39.14,"Control","Not Sure"
"astrophysicist","5a9a6f5f35237b000112920f",40.35,30.03,"Control","Not Sure"
"astrophysicist","5aaae8c215253500012c5997",45.31,45.84,"Control","Male"
"astrophysicist","5b6515e83662a8000158b2aa",40.48,37.13,"Control","Male"
"astrophysicist","5bd7971b0aac450001f951aa",50.8,55.63,"Control","Male"
"astrophysicist","5bf1f1cd7c3874000169ea98",40.35,30.56,"Control","Male"
"astrophysicist","5c144c641f6f1500014950e5",51.21,38.74,"Control","Male"
"astrophysicist","5c35ad4bdb7cf60001204af9",45.17,43.57,"Control","Male"
"astrophysicist","5c4783b51d1ad90001228d05",50.54,56.3,"Control","Not Sure"
"astrophysicist","5c634094e30ff200016baccb",41.15,36.86,"Control","Male"
"astrophysicist","5cb62e9293342300017a72a1",83.91,23.46,"Control","Male"
"astrophysicist","5cb788bf7f88600001242d9d",49.33,55.9,"Control","Male"
"astrophysicist","5cbb78d664170f00011d7c4f",50.13,55.9,"Control","Male"
"astrophysicist","5d16badb7b0154001a282fdb",55.9,55.63,"Control","Not Sure"
"astrophysicist","5d1beb9c9e033e0017a725dc",35.66,36.73,"Control","Male"
"astrophysicist","5d8a1d20d1afcb0019d7390b",38.61,35.12,"Control","Not Sure"
"astrophysicist","5de8bc74553cee8280a7dd84",33.91,30.43,"Control","Male"
"astrophysicist","5df80710e297d55a34ee39f0",40.62,44.77,"Control","Male"
"astrophysicist","5e27da821160079f92322edc",61.39,31.37,"Control","Male"
"astrophysicist","5e378948cd9d1670b2b86a51",38.87,47.45,"Control","Male"
"astrophysicist","5ea72b8aedd4c90da065607c",45.44,45.17,"Control","Female"
"astrophysicist","5eaad5dcc2e64603e5122442",54.96,47.86,"Control","Male"
"astrophysicist","5ecc6fb87c7c7646490f3cf8",52.68,47.05,"Control","Male"
"astrophysicist","5ed5be4f3ca7b6000b38c5df",54.83,54.69,"Control","Male"
"astrophysicist","5f46dae84739660badc271ba",60.19,55.36,"Control","Male"
"astrophysicist","5f6a47e882e9cd0e1d6bbb8a",50.27,42.9,"Control","Male"
"astrophysicist","5f7654f879a4420e6d20971b",50.27,44.24,"Control","Male"
"astrophysicist","60870dd7e185006f4bc26266",45.58,40.75,"Control","Male"
"astrophysicist","60a48adfe091e410f4eaba34",62.06,61.39,"Control","Male"
"astrophysicist","60b9af795939f976cb74232a",35.12,45.44,"Control","Male"
"astrophysicist","60bd28cc95ab27d4f4f6ada3",50.94,51.47,"Control","Male"
"astrophysicist","60d3aa9722bb0097de874bc6",35.66,33.91,"Control","Not Sure"
"astrophysicist","60f8adb9a315f316c3aee425",40.48,40.08,"Control","Male"
"astrophysicist","60fcee3336ac6ea26b64e61e",62.46,35.69,"Control","Male"
"astrophysicist","61030c1832cdefc11c8988f6",37.27,36.86,"Control","Not Sure"
"astrophysicist","6111719b3ea1170261de1965",46.65,46.11,"Control","Male"
"astrophysicist","61172bdbb798bf0671969848",49.73,51.21,"Control","Male"
"astrophysicist","6237ca974050879378c8fea8",40.37,43.52,"Control","Not Sure"
"astrophysicist","626976d0dfd20d6832fc92aa",40.21,40.21,"Control","Male"
"astrophysicist","627abdafed7edf12faf2e852",45.62,45.44,"Control","Not Sure"
"astrophysicist","628568a8c11b7da3c36f9257",45.71,45.84,"Control","Not Sure"
"astrophysicist","628deac8711dee5dbda650ae",45.06,42.76,"Control","Male"
"astrophysicist","62ce6179fe6f8ec7e399cea0",45.84,40.35,"Control","Male"
"astrophysicist","62d6e24cf74647ef51a16300",42.49,34.18,"Control","Male"
"astrophysicist","62f269f2a7751126ffb96a4c",42.49,41.69,"Control","Male"
"astrophysicist","62fb59166b94e6240417f7c7",24.29,27.88,"Control","Male"
"astrophysicist","631fc3e54c3c0515402fdd17",32.71,39.95,"Control","Male"
"astrophysicist","631ff899c56260cb62016bca",43.83,26.94,"Control","Male"
"astrophysicist","633f6d8b53e5f194a6f73724",54.16,49.06,"Control","Male"
"astrophysicist","63469e0a9552017beb3cfb82",40.88,39.81,"Control","Male"
"astrophysicist","63474e67a5fd298c6103c409",59.79,49.6,"Control","Male"
"astrophysicist","634865f77fe29563ec6f621c",28.28,28.69,"Control","Male"
"astrophysicist","6365437b0637981c7666125b",32.04,33.78,"Control","Male"
"astrophysicist","6376916db0ae9a57d377d0d2",45.22,45.98,"Control","Not Sure"
"astrophysicist","638d5097d95db2c5c143d5b7",53.49,46.65,"Control","Not Sure"
"astrophysicist","63b0953847122ffebd8a5991",33.1,39.49,"Control","Male"
"astrophysicist","63cac85f8519383ef0422593",42.63,40.35,"Control","Male"
"astrophysicist","63d1401242635aaffe867c4c",35.66,39.95,"Control","Male"
"astrophysicist","63d79678fb8c1b9072646c0a",29.62,31.37,"Control","Male"
"astrophysicist","63d79c3ca0d0c4b632fdc42f",38.2,42.23,"Control","Male"
"astrophysicist","63d8a1cde53559645dfba881",46.11,45.04,"Control","Male"
"astrophysicist","63e52ae1972fba93f88c63d2",52.68,55.63,"Control","Not Sure"
"astrophysicist","63e53573ce82a79c4b32c576",35.39,34.58,"Control","Male"
"astrophysicist","63e5517cd738b83025348a43",49.24,38.38,"Control","Not Sure"
"astrophysicist","63f8aeb6c9098e0ef3bf3553",35.66,35.79,"Control","Male"
"astrophysicist","63ff612a5b78c13aa28fa88c",32.98,38.34,"Control","Female"
"astrophysicist","6403f10299e362727adcf25b",55.63,55.5,"Control","Male"
"astrophysicist","6411493f08fd400dc0d5eacc",19.84,30.97,"Control","Male"
"astrophysicist","64135efbd2ef675b8e179a21",47.05,45.31,"Control","Male"
"astrophysicist","6413ed6a23881edc2e190e15",45.04,46.92,"Control","Male"
"astrophysicist","64499fee96893c7a3ec6b883",40.62,30.43,"Control","Male"
"astrophysicist","64509bfcd8d8b7e61f801e95",45.31,50.53,"Control","Male"
"astrophysicist","647009d9e9fbe62797bf48a8",62.47,69.44,"Control","Male"
"astrophysicist","6474a86474b12fd778ae530f",40.08,40.35,"Control","Not Sure"
"astrophysicist","64a2be5c2053c3002cf8bbfc",40.62,40.08,"Control","Not Sure"
"astrophysicist","64a6e31ef9a471c4f100c91f",41.02,41.42,"Control","Male"
"astrophysicist","6504633485468cf602abc99f",29.09,28.15,"Control","Male"
"astrophysicist","6520290b73bfb2e99d29a826",35.39,34.18,"Control","Male"
"astrophysicist","653956505782634d6f0b83fc",49.87,42.63,"Control","Male"
"astrophysicist","65469016298a36a49750973b",33.91,39.81,"Control","Not Sure"
"astrophysicist","654918baca0c382f1b8d2dff",45.31,42.63,"Control","Male"
"astrophysicist","654cf2890d1e300ca4a19756",29.76,37.94,"Control","Male"
"astrophysicist","654e403258f352910d29059e",35.12,35.66,"Control","Male"
"astrophysicist","655f8d2df493e4fdde1d36d7",36.6,37.53,"Control","Male"
"astrophysicist","65707e9db593e1e6c2e7b416",50.54,56.17,"Control","Male"
"astrophysicist","658061e6650a66809bcf8d0b",29.89,46.78,"Control","Male"
"astrophysicist","6595ca2f3e864efa3a8019d8",60.05,60.99,"Control","Not Sure"
"automotiveengineer","55ddb84550a1f7000b90d65a",50.54,39.28,"Control","Male"
"automotiveengineer","56c4adcf8bacd70005cf8edc",28.15,28.95,"Control","Male"
"automotiveengineer","5907f9e49ae6ed000160dc4b",35.79,40.75,"Control","Male"
"automotiveengineer","5a9a6f5f35237b000112920f",31.64,31.64,"Control","Male"
"automotiveengineer","5b75b2ebc5e14d00013669fc",30.97,28.28,"Control","Not Sure"
"automotiveengineer","5bb7af73dd840f0001d85935",39.81,41.02,"Control","Male"
"automotiveengineer","5bcf9a4765502300013b74a6",47.05,45.44,"Control","Male"
"automotiveengineer","5bf1f1cd7c3874000169ea98",25.07,28.82,"Control","Male"
"automotiveengineer","5c144c641f6f1500014950e5",46.92,42.49,"Control","Male"
"automotiveengineer","5c2db72a8a20f50001e9e9a5",30.68,30.28,"Control","Male"
"automotiveengineer","5c65b61fad596e000179ece5",40.62,45.58,"Control","Not Sure"
"automotiveengineer","5d364d763b2ced001947f6e7",35.12,30.43,"Control","Male"
"automotiveengineer","5ddcd77f23f9f1c2c45d6c18",43.43,35.25,"Control","Male"
"automotiveengineer","5de8bc74553cee8280a7dd84",34.18,28.69,"Control","Male"
"automotiveengineer","5e27da821160079f92322edc",30.29,34.58,"Control","Male"
"automotiveengineer","5e378948cd9d1670b2b86a51",33.24,30.16,"Control","Male"
"automotiveengineer","5ed5be4f3ca7b6000b38c5df",40.62,41.15,"Control","Male"
"automotiveengineer","5eebc46343ee1b16159a1c8e",31.37,31.1,"Control","Male"
"automotiveengineer","5f1dea279f4818757f07f087",40.62,39.95,"Control","Male"
"automotiveengineer","5f456942485340144549178e",31.1,30.7,"Control","Male"
"automotiveengineer","5fe0d610dd8cf1a331961cbe",32.31,29.49,"Control","Male"
"automotiveengineer","5fe146b36a3657bd99f9c179",45.17,38.2,"Control","Male"
"automotiveengineer","600b1e5b4b8e65070c5121aa",37.13,28.55,"Control","Male"
"automotiveengineer","6025b3681ff1521a3369dffe",44.64,46.25,"Control","Male"
"automotiveengineer","604075b84fd86b284480eaa9",25.47,34.18,"Control","Male"
"automotiveengineer","60b9af795939f976cb74232a",34.58,44.91,"Control","Male"
"automotiveengineer","60bd28cc95ab27d4f4f6ada3",35.92,39.68,"Control","Male"
"automotiveengineer","60da00bc6e404d9b0a9f576f",45.31,45.44,"Control","Male"
"automotiveengineer","60efa510e3cdfbbf4d7c355b",45.44,43.57,"Control","Not Sure"
"automotiveengineer","60fdf93794d8890660b5a35d",54.02,55.09,"Control","Male"
"automotiveengineer","60fed192ae37691d25db0d6d",45.17,40.48,"Control","Male"
"automotiveengineer","6100c5d60d01f51b556dbb1d",44.5,39.54,"Control","Male"
"automotiveengineer","610854e85d21fbbba75598ae",52.82,39.95,"Control","Male"
"automotiveengineer","612248fb92438996e393d126",39.16,34.83,"Control","Male"
"automotiveengineer","6143af8721d1445864c4f6c8",30.83,30.7,"Control","Male"
"automotiveengineer","615e420a23219efe3427a367",47.18,45.71,"Control","Male"
"automotiveengineer","626976d0dfd20d6832fc92aa",40.08,40.21,"Control","Male"
